distance,troughput,server_troughput,calculation_start_after_app,runtime,total_packet_count_received,signal_mean,noise,signal_varianz
104,74.9818,75.2175,0,37,239166,-73.0013,-90,0
105,74.9818,75.2037,0,37,239166,-73.0803,-90,0
106,74.9818,75.1921,0,37,239166,-73.1585,-90,0
107,74.9818,75.1746,0,37,239166,-73.236,-90,0
108,74.9818,75.1661,0,37,239166,-73.3128,-90,0
109,74.9818,75.1598,0,37,239166,-73.3888,-90,0
110,74.9818,75.1401,0,37,239166,-73.4642,-90,0
111,74.9818,75.1326,0,37,239166,-73.5388,-90,0
112,74.9818,75.1244,0,37,239166,-73.6128,-90,0
113,74.9818,75.115,0,37,239166,-73.6862,-90,0
114,74.9818,75.1069,0,37,239166,-73.7589,-90,0
115,74.9818,75.099,0,37,239166,-73.831,-90,0
116,74.9818,75.0981,0,37,239166,-73.9024,-90,0
117,74.9818,75.0934,0,37,239166,-73.9732,-90,0
118,74.9818,75.063,0,37,239166,-74.0435,-90,0
119,74.9818,75.0232,0,37,239166,-74.1131,-90,0
120,74.9818,75.0047,0,37,239166,-74.1821,-90,0
121,74.345,74.3648,0,37,237135,-74.2506,-90,0
122,74.0657,74.0729,0,37,236244,-74.3185,-90,0
123,74.034,74.0415,0,37,236143,-74.3859,-90,0
124,73.6462,73.6562,0,37,234906,-74.4527,-90,0
125,73.687,73.6961,0,37,235036,-74.519,-90,0
126,73.1618,73.1719,0,37,233361,-74.5847,-90,0
127,73.7064,73.7164,0,37,235098,-74.65,-90,0
128,73.5901,73.5995,0,37,234727,-74.7147,-90,0
129,73.3954,73.4042,0,37,234106,-74.7789,-90,0
130,71.6867,71.6949,0,37,228656,-74.8426,-90,0
131,71.6607,71.6689,0,37,228573,-74.9059,-90,0
132,71.6585,71.6667,0,37,228566,-74.9686,-90,0
133,71.6222,71.6303,0,37,228450,-75.0309,-90,0
134,71.5664,71.5745,0,37,228272,-75.0927,-90,0
135,71.5325,71.54,0,37,228164,-75.154,-90,0
136,70.8487,70.8562,0,37,225983,-75.2149,-90,0
137,70.7616,70.7694,0,37,225705,-75.2754,-90,0
138,70.6857,70.6935,0,37,225463,-75.3354,-90,0
139,70.6935,70.7014,0,37,225488,-75.395,-90,0
140,70.4064,70.4148,0,37,224572,-75.4541,-90,0
141,70.5415,70.5496,0,37,225003,-75.5129,-90,0
142,71.282,71.2902,0,37,227365,-75.5712,-90,0
143,71.2738,71.2823,0,37,227339,-75.6291,-90,0
144,71.2779,71.2864,0,37,227352,-75.6866,-90,0
145,71.2742,71.2826,0,37,227340,-75.7437,-90,0
146,71.23,71.2394,0,37,227199,-75.8004,-90,0
147,71.2061,71.2168,0,37,227123,-75.8567,-90,0
148,71.2121,71.2234,0,37,227142,-75.9127,-90,0
149,71.2086,71.2209,0,37,227131,-75.9682,-90,0
150,71.182,71.1942,0,37,227046,-76.0234,-90,0
151,71.1604,71.1723,0,37,226977,-76.0783,-90,0
152,71.1578,71.1698,0,37,226969,-76.1327,-90,0
153,71.1259,71.1378,0,37,226867,-76.1868,-90,0
154,71.1111,71.123,0,37,226820,-76.2406,-90,0
155,71.0955,71.1071,0,37,226770,-76.294,-90,0
156,71.0738,71.0854,0,37,226701,-76.3471,-90,0
157,71.0792,71.0908,0,37,226718,-76.3998,-90,0
158,71.0585,71.0704,0,37,226652,-76.4522,-90,0
159,71.0149,71.0268,0,37,226513,-76.5042,-90,0
160,70.9544,70.9663,0,37,226320,-76.556,-90,0
161,70.8964,70.9083,0,37,226135,-76.6074,-90,0
162,70.8845,70.8967,0,37,226097,-76.6585,-90,0
163,70.8155,70.828,0,37,225877,-76.7093,-90,0
164,71.0328,71.0453,0,37,226570,-76.7597,-90,0
165,71.0199,71.0324,0,37,226529,-76.8099,-90,0
166,70.9538,70.9663,0,37,226318,-76.8598,-90,0
167,69.9195,69.9314,0,37,223019,-76.9093,-90,0
168,69.8521,69.864,0,37,222804,-76.9586,-90,0
169,69.7367,69.7486,0,37,222436,-77.0075,-90,0
170,69.6204,69.6323,0,37,222065,-77.0562,-90,0
171,69.5335,69.5454,0,37,221788,-77.1046,-90,0
172,69.4429,69.4552,0,37,221499,-77.1527,-90,0
173,69.3156,69.3285,0,37,221093,-77.2006,-90,0
174,69.3169,69.3291,0,37,221097,-77.2481,-90,0
175,69.2235,69.2363,0,37,220799,-77.2954,-90,0
176,69.2241,69.2373,0,37,220801,-77.3424,-90,0
177,69.1228,69.1369,0,37,220478,-77.3892,-90,0
178,69.0297,69.0441,0,37,220181,-77.4357,-90,0
179,68.8686,68.8827,0,37,219667,-77.4819,-90,0
180,68.7773,68.7911,0,37,219376,-77.5279,-90,0
181,68.3246,68.3387,0,37,217932,-77.5736,-90,0
182,68.1625,68.177,0,37,217415,-77.6191,-90,0
183,67.7932,67.8073,0,37,216237,-77.6643,-90,0
184,67.6039,67.6186,0,37,215633,-77.7092,-90,0
185,67.3515,67.3656,0,37,214828,-77.754,-90,0
186,66.7514,66.7649,0,37,212914,-77.7984,-90,0
