distance,troughput,server_troughput,calculation_start_after_app,runtime,total_packet_count_received,signal_mean,noise,signal_varianz
65,74.9818,74.9818,0,37,239166,-69,-90,0
66,74.9818,74.9818,0,37,239166,-69,-90,0
67,74.9818,74.9818,0,37,239166,-69,-90,0
68,74.9818,74.9818,0,37,239166,-69,-90,0
69,74.9818,74.9818,0,37,239166,-69,-90,0
70,74.9818,74.9818,0,37,239166,-69,-90,0
71,74.9818,74.9818,0,37,239166,-69,-90,0
72,74.9818,74.9818,0,37,239166,-69,-90,0
73,74.9818,74.9818,0,37,239166,-70,-90,0
74,74.9818,74.9818,0,37,239166,-70,-90,0
75,74.9818,74.9818,0,37,239166,-70,-90,0
76,74.9818,74.9818,0,37,239166,-70,-90,0
77,74.9818,74.9818,0,37,239166,-70,-90,0
78,74.9818,74.9818,0,37,239166,-70,-90,0
79,74.9818,74.9818,0,37,239166,-70,-90,0
80,74.9818,74.9818,0,37,239166,-70,-90,0
81,74.9818,74.9818,0,37,239166,-70,-90,0
82,74.9818,74.9818,0,37,239166,-71,-90,0
83,74.9818,74.9818,0,37,239166,-71,-90,0
84,74.9818,74.9818,0,37,239166,-71,-90,0
85,74.9818,74.9818,0,37,239166,-71,-90,0
86,74.9818,74.9818,0,37,239166,-71,-90,0
87,74.9818,74.9818,0,37,239166,-71,-90,0
88,74.9818,74.9818,0,37,239166,-71,-90,0
89,74.9818,74.9818,0,37,239166,-71,-90,0
90,74.9818,74.9818,0,37,239166,-71,-90,0
91,74.9818,74.9818,0,37,239166,-71,-90,0
92,74.9818,74.9818,0,37,239166,-71,-90,0
93,74.9818,74.9818,0,37,239166,-72,-90,0
94,74.9818,74.9818,0,37,239166,-72,-90,0
95,74.9818,74.9818,0,37,239166,-72,-90,0
96,74.9818,74.9818,0,37,239166,-72,-90,0
97,74.9818,74.9818,0,37,239166,-72,-90,0
98,74.9818,74.9818,0,37,239166,-72,-90,0
99,74.9818,74.9818,0,37,239166,-72,-90,0
100,74.9818,74.9818,0,37,239166,-72,-90,0
101,74.9818,74.9818,0,37,239166,-72,-90,0
102,74.9818,74.9818,0,37,239166,-72,-90,0
103,74.9818,74.9818,0,37,239166,-72,-90,0
104,74.9818,74.9818,0,37,239166,-73,-90,0
105,74.9818,74.9818,0,37,239166,-73,-90,0
106,74.9818,74.9818,0,37,239166,-73,-90,0
107,74.9818,74.9818,0,37,239166,-73,-90,0
108,74.9818,74.9818,0,37,239166,-73,-90,0
109,74.9818,74.9818,0,37,239166,-73,-90,0
110,74.9818,74.9818,0,37,239166,-73,-90,0
111,74.9818,74.9818,0,37,239166,-73,-90,0
112,74.9818,74.9818,0,37,239166,-73,-90,0
113,74.9818,74.9818,0,37,239166,-73,-90,0
114,74.9818,74.9818,0,37,239166,-73,-90,0
115,74.9818,74.9818,0,37,239166,-73,-90,0
116,74.9818,74.9818,0,37,239166,-73,-90,0
117,74.9818,74.9818,0,37,239166,-73,-90,0
118,74.9818,74.9818,0,37,239166,-74,-90,0
119,74.9818,74.9818,0,37,239166,-74,-90,0
120,74.9818,74.9818,0,37,239166,-74,-90,0
121,74.345,74.345,0,37,237135,-74,-90,0
122,74.0657,74.0657,0,37,236244,-74,-90,0
123,74.034,74.034,0,37,236143,-74,-90,0
124,73.6462,73.6462,0,37,234906,-74,-90,0
125,73.687,73.687,0,37,235036,-74,-90,0
126,73.1618,73.1618,0,37,233361,-74,-90,0
127,73.7064,73.7064,0,37,235098,-74,-90,0
128,73.5901,73.5901,0,37,234727,-74,-90,0
129,73.3954,73.3954,0,37,234106,-74,-90,0
130,71.6867,71.6867,0,37,228656,-74,-90,0
131,71.6607,71.6607,0,37,228573,-74,-90,0
132,71.6585,71.6585,0,37,228566,-74,-90,0
133,71.6222,71.6222,0,37,228450,-75,-90,0
134,71.5664,71.5664,0,37,228272,-75,-90,0
135,71.5325,71.5325,0,37,228164,-75,-90,0
136,70.8487,70.8487,0,37,225983,-75,-90,0
137,70.7616,70.7616,0,37,225705,-75,-90,0
138,70.6857,70.6857,0,37,225463,-75,-90,0
139,70.6935,70.6935,0,37,225488,-75,-90,0
140,70.4064,70.4064,0,37,224572,-75,-90,0
141,70.5415,70.5415,0,37,225003,-75,-90,0
142,71.282,71.282,0,37,227365,-75,-90,0
143,71.2738,71.2738,0,37,227339,-75,-90,0
144,71.2779,71.2779,0,37,227352,-75,-90,0
145,71.2742,71.2742,0,37,227340,-75,-90,0
146,71.23,71.23,0,37,227199,-75,-90,0
147,71.2061,71.2061,0,37,227123,-75,-90,0
148,71.2121,71.2121,0,37,227142,-75,-90,0
149,71.2086,71.2086,0,37,227131,-75,-90,0
150,71.182,71.182,0,37,227046,-76,-90,0
151,71.1604,71.1604,0,37,226977,-76,-90,0
152,71.1578,71.1578,0,37,226969,-76,-90,0
153,71.1259,71.1259,0,37,226867,-76,-90,0
154,71.1111,71.1111,0,37,226820,-76,-90,0
155,71.0955,71.0955,0,37,226770,-76,-90,0
156,71.0738,71.0738,0,37,226701,-76,-90,0
157,71.0792,71.0792,0,37,226718,-76,-90,0
158,71.0585,71.0585,0,37,226652,-76,-90,0
159,71.0149,71.0149,0,37,226513,-76,-90,0
160,70.9544,70.9544,0,37,226320,-76,-90,0
161,70.8964,70.8964,0,37,226135,-76,-90,0
162,70.8845,70.8845,0,37,226097,-76,-90,0
163,70.8155,70.8155,0,37,225877,-76,-90,0
164,71.0328,71.0328,0,37,226570,-76,-90,0
165,71.0199,71.0199,0,37,226529,-76,-90,0
166,70.9538,70.9538,0,37,226318,-76,-90,0
167,69.9195,69.9195,0,37,223019,-76,-90,0
168,69.8521,69.8521,0,37,222804,-76,-90,0
169,69.7367,69.7367,0,37,222436,-77,-90,0
170,69.6204,69.6204,0,37,222065,-77,-90,0
171,69.5335,69.5335,0,37,221788,-77,-90,0
172,69.4429,69.4429,0,37,221499,-77,-90,0
173,69.3156,69.3156,0,37,221093,-77,-90,0
174,69.3169,69.3169,0,37,221097,-77,-90,0
175,69.2235,69.2235,0,37,220799,-77,-90,0
176,69.2241,69.2241,0,37,220801,-77,-90,0
177,69.1228,69.1228,0,37,220478,-77,-90,0
178,69.0297,69.0297,0,37,220181,-77,-90,0
179,68.8686,68.8686,0,37,219667,-77,-90,0
180,68.7773,68.7773,0,37,219376,-77,-90,0
181,68.3246,68.3246,0,37,217932,-77,-90,0
182,68.1625,68.1625,0,37,217415,-77,-90,0
183,67.7932,67.7932,0,37,216237,-77,-90,0
184,67.6039,67.6039,0,37,215633,-77,-90,0
185,67.3515,67.3515,0,37,214828,-77,-90,0
186,66.7514,66.7514,0,37,212914,-77,-90,0
187,67.0888,67.0888,0,37,213990,-77,-90,0
188,66.4934,66.4934,0,37,212091,-77,-90,0
189,66.4636,66.4636,0,37,211996,-77,-90,0
190,66.1147,66.1147,0,37,210883,-77,-90,0
191,65.1917,65.1917,0,37,207939,-78,-90,0
192,64.9487,64.9487,0,37,207164,-78,-90,0
193,63.8969,63.8969,0,37,203809,-78,-90,0
194,63.2191,63.2191,0,37,201647,-78,-90,0
195,62.2867,62.2867,0,37,198673,-78,-90,0
196,61.8763,61.8763,0,37,197364,-78,-90,0
197,61.2753,61.2753,0,37,195447,-78,-90,0
198,60.8022,60.8022,0,37,193938,-78,-90,0
199,60.2717,60.2717,0,37,192246,-78,-90,0
200,59.7754,59.698,0,37,190663,-78,-90,0
201,58.147,57.5727,0,37,185469,-78,-90,0
202,54.1444,53.1615,0,37,172702,-78,-90,0
203,50.5171,49.4602,0,37,161132,-78,-90,0
204,50.7466,49.7126,0,37,161864,-78,-90,0
205,50.7384,49.7,0,37,161838,-78,-90,0
206,50.7318,49.6925,0,37,161817,-78,-90,0
207,50.7246,49.6834,0,37,161794,-78,-90,0
208,50.7243,49.6878,0,37,161793,-79,-90,0
209,50.718,49.6762,0,37,161773,-79,-90,0
210,50.7074,49.6646,0,37,161739,-79,-90,0
211,50.6917,49.6543,0,37,161689,-79,-90,0
212,50.6842,49.6467,0,37,161665,-79,-90,0
213,50.6757,49.6386,0,37,161638,-79,-90,0
214,50.6622,49.6254,0,37,161595,-79,-90,0
215,50.65,49.6126,0,37,161556,-79,-90,0
216,50.634,49.5928,0,37,161505,-79,-90,0
217,50.6271,49.5909,0,37,161483,-79,-90,0
218,50.6177,49.5787,0,37,161453,-79,-90,0
219,50.6158,49.5753,0,37,161447,-79,-90,0
220,50.5992,49.5577,0,37,161394,-79,-90,0
221,50.5494,49.5066,0,37,161235,-80,-90,0
222,50.4929,49.4495,0,37,161055,-80,-90,0
223,50.4431,49.3991,0,37,160896,-80,-90,0
224,50.3844,49.3386,0,37,160709,-80,-90,0
225,50.3318,49.2865,0,37,160541,-80,-90,0
226,50.2819,49.2373,0,37,160382,-80,-90,0
227,50.1675,49.1147,0,37,160017,-80,-90,0
228,49.9687,48.9141,0,37,159383,-80,-90,0
229,49.7486,48.6902,0,37,158681,-80,-90,0
230,49.537,48.4871,0,37,158006,-80,-90,0
231,49.3182,48.2638,0,37,157308,-80,-90,0
232,49.1022,48.0353,0,37,156619,-80,-90,0
233,48.9147,47.8484,0,37,156021,-80,-90,0
234,48.4773,47.4001,0,37,154626,-80,-90,0
235,47.7158,46.6439,0,37,152197,-81,-90,0
236,46.9988,45.9134,0,37,149910,-81,-90,0
237,46.2715,45.1773,0,37,147590,-81,-90,0
238,45.5344,44.4327,0,37,145239,-81,-90,0
239,44.7898,43.6818,0,37,142864,-81,-90,0
240,44.032,42.909,0,37,140447,-81,-90,0
241,42.8952,41.7744,0,37,136821,-81,-90,0
242,40.7549,39.6952,0,37,129994,-81,-90,0
243,38.3201,37.3272,0,37,122228,-81,-90,0
244,38.3151,37.3269,0,37,122212,-81,-90,0
245,38.3051,37.3159,0,37,122180,-81,-90,0
246,38.2988,37.3112,0,37,122160,-81,-90,0
247,38.2916,37.3084,0,37,122137,-81,-90,0
248,38.2944,37.3025,0,37,122146,-81,-90,0
249,0,0,0,37,122123,-81,-90,0
