distance,troughput,server_troughput,calculation_start_after_app,runtime,total_packet_count_received,signal_mean,noise,signal_varianz
117,71.1691,71.1691,0,37,227005,-76,-90,0
118,71.1488,71.1488,0,37,226940,-76,-90,0
119,71.1237,71.1237,0,37,226860,-76,-90,0
120,71.1158,71.1158,0,37,226835,-76,-90,0
121,71.1061,71.1061,0,37,226804,-76,-90,0
122,71.0704,71.0704,0,37,226690,-76,-90,0
123,71.0237,71.0237,0,37,226541,-76,-90,0
124,70.9581,70.9581,0,37,226332,-76,-90,0
125,70.9117,70.9117,0,37,226184,-76,-90,0
126,70.8412,70.8412,0,37,225959,-76,-90,0
127,71.0331,71.0331,0,37,226571,-76,-90,0
128,70.9795,70.9795,0,37,226400,-76,-90,0
129,70.9202,70.9202,0,37,226211,-76,-90,0
130,69.8433,69.8433,0,37,222776,-76,-90,0
131,69.6903,69.6903,0,37,222288,-77,-90,0
132,69.5624,69.5624,0,37,221880,-77,-90,0
133,69.4232,69.4232,0,37,221436,-77,-90,0
134,69.326,69.326,0,37,221126,-77,-90,0
135,69.152,69.152,0,37,220571,-77,-90,0
136,69.1608,69.1608,0,37,220599,-77,-90,0
137,69.2322,69.2322,0,37,220827,-77,-90,0
138,68.878,68.878,0,37,219697,-77,-90,0
139,68.3908,68.3908,0,37,218143,-77,-90,0
140,68.098,68.098,0,37,217209,-77,-90,0
141,67.7612,67.7612,0,37,216135,-77,-90,0
142,67.412,67.412,0,37,215021,-77,-90,0
143,66.8727,66.8727,0,37,213301,-77,-90,0
144,66.6197,66.6197,0,37,212494,-77,-90,0
145,66.4827,66.4827,0,37,212057,-77,-90,0
146,65.7867,65.7867,0,37,209837,-77,-90,0
147,65.6121,65.6121,0,37,209280,-78,-90,0
148,64.3596,64.3596,0,37,205285,-78,-90,0
149,63.199,63.199,0,37,201583,-78,-90,0
150,62.0948,62.0948,0,37,198061,-78,-90,0
151,61.3957,61.3957,0,37,195831,-78,-90,0
152,60.6724,60.6724,0,37,193524,-78,-90,0
153,60.0322,60.0322,0,37,191482,-78,-90,0
154,59.1772,58.8847,0,37,188755,-78,-90,0
155,57.7605,57.0921,0,37,184236,-78,-90,0
156,55.0856,54.1121,0,37,175704,-78,-93,0
157,52.3401,51.3291,0,37,166947,-78,-90,0
158,50.0637,48.9981,0,37,159686,-78,-93,0
159,50.7494,49.7167,0,37,161873,-78,-90,0
160,50.74,49.7069,0,37,161843,-78,-90,0
161,50.7378,49.6994,0,37,161836,-78,-90,0
162,50.7397,49.6947,0,37,161842,-78,-90,0
163,50.7343,49.6931,0,37,161825,-78,-90,0
164,50.7171,49.6743,0,37,161770,-78,-90,0
165,50.7271,49.6913,0,37,161802,-79,-90,0
166,50.713,49.6787,0,37,161757,-79,-90,0
167,50.7208,49.6775,0,37,161782,-79,-90,0
168,50.7077,49.6646,0,37,161740,-79,-90,0
169,50.6951,49.653,0,37,161700,-79,-90,0
170,50.6951,49.6568,0,37,161700,-79,-90,0
171,50.6889,49.6505,0,37,161680,-79,-90,0
172,50.6823,49.6442,0,37,161659,-79,-90,0
173,50.6788,49.6408,0,37,161648,-79,-90,0
174,50.6688,49.6308,0,37,161616,-79,-90,0
175,50.6619,49.6242,0,37,161594,-79,-90,0
176,50.6528,49.6151,0,37,161565,-79,-90,0
177,50.645,49.6069,0,37,161540,-79,-90,0
178,50.6312,49.5906,0,37,161496,-79,-90,0
179,50.6299,49.5934,0,37,161492,-79,-90,0
180,50.6252,49.5881,0,37,161477,-79,-90,0
181,50.6183,49.5781,0,37,161455,-79,-90,0
182,50.6102,49.5699,0,37,161429,-79,-90,0
183,50.6124,49.5693,0,37,161436,-79,-90,0
184,50.597,49.5533,0,37,161387,-79,-90,0
185,50.566,49.5223,0,37,161288,-80,-90,0
186,50.5243,49.4812,0,37,161155,-80,-90,0
187,50.4876,49.4452,0,37,161038,-80,-90,0
188,50.4622,49.4201,0,37,160957,-80,-90,0
189,50.4221,49.3784,0,37,160829,-80,-90,0
190,50.392,49.3473,0,37,160733,-80,-90,0
191,50.359,49.3157,0,37,160628,-80,-90,0
192,50.3327,49.2887,0,37,160544,-80,-90,0
193,50.296,49.2508,0,37,160427,-80,-90,0
194,50.2735,49.2273,0,37,160355,-80,-90,0
195,50.1703,49.1226,0,37,160026,-80,-90,0
196,50.0543,49.0069,0,37,159656,-80,-90,0
197,49.9126,48.862,0,37,159204,-80,-90,0
198,49.8041,48.7523,0,37,158858,-80,-90,0
199,49.6615,48.6049,0,37,158403,-80,-93,0
200,49.537,48.4889,0,37,158006,-80,-90,0
201,49.421,48.3711,0,37,157636,-80,-90,0
202,49.252,48.1952,0,37,157097,-80,-90,0
203,49.1351,48.0748,0,37,156724,-80,-90,0
204,49.0163,47.9528,0,37,156345,-80,-90,0
205,48.9159,47.8484,0,37,156025,-80,-90,0
206,48.6827,47.6133,0,37,155281,-80,-90,0
207,48.2623,47.1944,0,37,153940,-81,-90,0
208,47.8494,46.7699,0,37,152623,-81,-90,0
209,47.4039,46.3364,0,37,151202,-81,-90,0
210,46.9998,45.9153,0,37,149913,-81,-90,0
211,46.5963,45.5062,0,37,148626,-81,-90,0
212,46.1526,45.0588,0,37,147211,-81,-90,0
213,45.6272,44.5271,0,37,145535,-81,-90,0
214,45.1858,44.0759,0,37,144127,-81,-90,0
215,44.7898,43.6818,0,37,142864,-81,-90,0
216,44.3302,43.2163,0,37,141398,-81,-90,0
217,43.4824,42.3635,0,37,138694,-81,-90,0
218,41.0552,40.0015,0,37,130952,-81,-90,0
219,38.3201,37.3282,0,37,122228,-81,-90,0
220,38.3201,37.3282,0,37,122228,-81,-90,0
221,38.3088,37.3128,0,37,122192,-81,-90,0
222,38.2954,37.3062,0,37,122149,-81,-90,0
223,38.3013,37.3081,0,37,122168,-81,-90,0
224,0,0,0,37,0,-81,-90,0
